House_ID,House_Type,Area_sqft,Number_of_Rooms,Family_Members,Adults,Children,Senior_Citizens,Work_From_Home,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Hours,TV_Hours,Laptop_Hours,Lighting_Hours_Per_Room,Washing_Machine_Usage,Water_Motor_Hours,Microwave_Usage_Hours,Geyser_Usage_Hours,EV_Charging,Solar_Panel,Battery_Backup,Outdoor_Temperature,Humidity,Season,Month,Day_of_Week,Is_Weekend,Is_Holiday,Peak_Hour_Usage,Electricity_Rate,Daily_Electricity_Consumption_kWh
H01059,Villa,2334,7,5,3,2,0,0,1.54,8.45,24,5.0,1.7,10.03,1,0.66,0.23,0.0,0,0,0,24.9,64.4,Autumn,7,Saturday,1,0,0,20.57,11.49
H01060,Independent House,2180,7,2,2,0,0,0,3.88,8.2,24,3.87,6.23,6.11,1,0.99,0.08,0.05,1,0,0,28.7,52.4,Autumn,9,Monday,0,0,0,17.36,21.28
H01061,Apartment,1257,3,2,2,0,0,0,0.0,3.15,24,5.24,3.36,10.63,1,1.72,0.24,0.95,0,0,0,9.2,56.8,Winter,12,Saturday,1,0,1,19.52,9.23
H01062,Independent House,1913,5,3,2,1,0,1,3.43,4.07,24,5.07,7.15,5.98,1,1.15,0.34,0.0,0,0,0,25.1,72.1,Autumn,8,Saturday,1,0,1,16.94,11.33
H01063,Independent House,1727,4,1,1,0,0,0,0.36,7.76,24,3.1,3.15,4.69,1,1.68,0.4,0.91,0,0,0,16.9,44.9,Winter,11,Tuesday,0,1,0,24.04,8.42
H01064,Apartment,1026,3,4,2,2,0,0,4.88,6.43,24,4.57,0.84,7.79,1,1.02,0.26,0.19,0,0,0,18.4,47.4,Autumn,10,Monday,0,0,0,19.05,13.59
H01065,Apartment,563,1,3,1,1,1,0,6.18,12.09,24,3.53,3.9,6.35,1,0.79,0.44,0.0,0,0,0,42.4,64.5,Summer,6,Thursday,0,0,0,25.13,16.41
H01066,Apartment,1082,4,1,1,0,0,0,0.0,4.02,24,3.82,5.5,7.36,0,1.32,0.0,0.89,0,0,0,12.8,56.4,Winter,12,Thursday,0,0,0,24.74,6.9
H01067,Independent House,1464,4,4,3,1,0,0,1.24,10.38,24,8.26,5.43,9.84,1,1.18,0.18,0.99,0,0,0,13.1,49.8,Winter,1,Sunday,1,1,0,24.51,10.82
H01068,Independent House,1598,5,5,3,2,0,0,5.87,8.48,24,4.24,4.01,9.17,1,1.17,0.33,0.49,0,0,0,38.8,58.4,Summer,4,Thursday,0,0,1,18.84,18.01
H01069,Independent House,1744,4,3,2,0,1,0,5.34,12.7,24,4.76,4.97,8.88,0,1.64,0.23,0.18,0,1,0,40.1,65.0,Summer,4,Tuesday,0,0,0,23.6,10.08
H01070,Independent House,1603,5,3,3,0,0,0,0.0,4.21,24,4.06,4.1,6.89,1,1.34,0.31,0.97,0,0,1,22.6,57.1,Spring,3,Friday,0,0,1,19.9,8.3
H01071,Independent House,1570,5,3,1,1,1,1,0.51,5.63,24,4.79,6.36,6.58,1,1.09,0.45,0.5,0,0,0,17.1,50.0,Winter,1,Wednesday,0,0,0,22.52,9.28
H01072,Villa,3078,9,5,3,2,0,0,1.87,5.89,24,3.24,1.71,7.85,1,1.0,0.24,0.98,0,0,0,12.2,39.7,Winter,11,Tuesday,0,0,0,24.69,13.64
H01073,Apartment,940,2,1,1,0,0,0,0.0,6.28,24,3.51,0.47,6.2,0,1.22,0.44,0.0,0,0,0,21.0,80.6,Autumn,9,Monday,0,0,1,24.3,5.01
H01074,Independent House,1627,4,1,1,0,0,0,0.0,6.69,24,2.55,1.36,7.38,1,1.03,0.42,0.0,0,0,0,23.3,53.4,Autumn,9,Wednesday,0,0,0,18.37,6.46
H01075,Independent House,1655,5,5,3,1,1,0,0.55,6.49,24,3.28,2.18,8.16,0,2.19,0.5,0.42,1,1,1,21.4,34.9,Autumn,9,Tuesday,0,1,1,18.87,11.18
H01076,Independent House,1371,4,4,3,0,1,0,0.0,6.19,24,5.34,2.42,9.41,0,1.08,0.36,0.13,0,0,0,19.5,57.6,Autumn,8,Sunday,1,0,0,24.76,7.08
H01077,Independent House,1155,4,3,2,1,0,0,2.44,5.18,24,3.15,5.45,8.44,0,2.4,0.57,0.0,0,0,0,23.2,64.1,Spring,3,Thursday,0,0,0,22.0,11.73
H01078,Apartment,977,2,2,1,0,1,0,0.94,5.11,24,4.14,3.96,6.57,1,1.13,0.43,0.55,1,1,0,21.0,58.4,Autumn,10,Tuesday,0,0,1,23.98,9.66
H01079,Independent House,1445,4,5,3,2,0,1,1.89,6.44,24,5.83,9.99,9.53,1,1.17,0.14,0.49,0,0,0,22.5,43.3,Autumn,7,Sunday,1,0,1,19.44,11.42
H01080,Apartment,922,3,3,1,2,0,0,7.75,8.24,24,2.11,1.94,8.24,0,0.95,0.18,0.0,1,0,0,39.1,57.1,Summer,4,Tuesday,0,0,0,20.42,25.15
H01081,Apartment,883,3,3,1,2,0,0,0.0,6.36,24,3.04,2.06,8.18,1,2.07,0.29,0.13,0,0,0,20.3,43.7,Autumn,7,Monday,0,0,0,25.43,6.03
H01082,Apartment,724,2,1,1,0,0,0,5.47,10.66,24,4.25,3.17,6.19,0,1.84,0.01,0.66,0,0,0,35.4,81.4,Summer,6,Thursday,0,0,0,25.59,15.78
H01083,Apartment,654,1,3,1,2,0,0,8.06,12.07,24,7.64,4.32,9.07,1,0.68,0.36,0.0,0,0,0,39.0,73.9,Summer,6,Sunday,1,0,0,18.32,20.55
H01084,Apartment,627,1,3,2,1,0,0,3.24,3.94,24,2.28,4.18,6.39,1,0.78,0.04,0.45,0,1,0,29.0,44.6,Spring,3,Friday,0,0,0,27.29,6.08
H01085,Apartment,922,2,5,3,2,0,0,1.16,4.57,24,6.15,4.28,8.75,1,1.99,0.12,0.77,0,0,0,15.3,36.7,Winter,11,Tuesday,0,0,0,26.9,10.92
H01086,Independent House,1445,4,1,1,0,0,0,1.26,7.98,24,0.95,3.31,3.93,0,0.72,0.27,0.58,1,0,1,24.5,59.8,Autumn,7,Tuesday,0,0,0,16.14,14.76
H01087,Apartment,723,2,3,3,0,0,1,3.42,6.34,24,5.18,8.31,6.38,1,0.86,0.29,0.52,0,0,0,34.9,49.0,Summer,6,Wednesday,0,0,1,19.65,11.77
H01088,Apartment,832,3,4,1,2,1,0,5.5,8.64,24,5.17,3.73,6.43,1,1.16,0.19,0.43,0,1,0,38.8,42.0,Summer,5,Friday,0,0,0,22.63,9.99
H01089,Apartment,703,2,2,2,0,0,1,1.11,7.15,24,3.79,4.26,5.48,1,1.07,0.15,0.5,0,0,0,20.0,48.5,Autumn,9,Saturday,1,0,0,20.19,8.38
H01090,Apartment,653,1,3,1,2,0,1,8.07,8.92,24,7.3,6.24,9.58,1,0.76,0.41,0.38,0,1,1,38.9,56.7,Summer,6,Sunday,1,0,1,21.4,11.9
H01091,Apartment,757,2,5,3,2,0,0,0.93,1.95,24,5.34,4.23,9.24,0,1.38,0.58,0.36,0,0,0,21.4,57.4,Spring,3,Thursday,0,0,0,19.23,8.14
H01092,Apartment,731,3,4,2,2,0,1,9.83,10.28,24,7.02,11.1,7.99,0,1.33,0.13,0.72,0,0,0,39.4,47.9,Summer,4,Saturday,1,0,1,18.23,20.82
H01093,Apartment,542,1,5,2,2,1,0,6.44,7.48,24,7.24,3.36,9.44,1,2.48,0.26,0.0,0,1,1,37.2,53.5,Summer,6,Saturday,1,0,0,22.41,12.15
H01094,Apartment,856,3,3,2,1,0,0,0.0,6.18,24,5.51,4.25,7.23,1,0.17,0.32,1.0,0,0,0,19.8,52.4,Winter,1,Tuesday,0,0,1,19.98,7.48
H01095,Apartment,847,2,3,2,0,1,0,0.97,8.59,24,4.85,3.35,7.36,1,2.13,0.39,0.12,0,0,0,23.9,48.4,Spring,3,Friday,0,0,1,26.16,7.93
H01096,Apartment,836,2,2,1,0,1,1,2.83,11.13,24,3.16,6.46,3.8,0,0.25,0.37,1.11,0,0,0,33.6,54.1,Summer,5,Monday,0,0,0,20.52,11.6
H01097,Apartment,850,3,2,1,1,0,1,6.32,10.99,24,3.09,4.12,7.55,0,1.45,0.52,0.11,0,0,0,39.1,54.8,Summer,6,Friday,0,0,1,24.08,15.69
H01098,Independent House,1161,4,3,2,1,0,1,0.02,5.78,24,4.02,7.03,9.88,1,1.17,0.57,1.06,0,0,0,13.3,55.8,Winter,11,Monday,0,0,0,29.49,10.22
H01099,Apartment,961,3,3,3,0,0,1,1.49,6.22,24,6.07,8.41,7.67,0,0.61,0.57,0.79,0,0,0,11.5,80.3,Winter,12,Thursday,0,0,0,19.58,10.89
H01100,Apartment,1066,4,4,3,1,0,0,2.24,3.46,24,4.24,4.35,8.38,1,0.0,0.56,0.0,0,0,0,23.5,74.7,Autumn,8,Wednesday,0,0,1,16.78,9.04
H01101,Apartment,986,3,6,3,2,1,0,3.05,6.26,24,8.78,3.52,10.07,0,2.4,0.17,0.77,0,1,0,26.5,54.2,Autumn,8,Sunday,1,0,0,19.1,11.55
H01102,Apartment,1140,4,3,2,0,1,0,6.11,12.07,24,5.37,3.44,8.02,1,0.75,0.49,1.14,0,0,1,40.3,42.8,Summer,6,Wednesday,0,0,0,21.34,19.61
H01103,Independent House,1545,5,5,2,2,1,0,4.03,9.22,24,3.94,1.92,9.76,1,0.68,0.4,0.16,0,0,0,28.9,44.9,Autumn,8,Wednesday,0,0,0,22.35,14.49
H01104,Apartment,1055,3,4,3,1,0,0,0.0,3.71,24,4.05,5.14,7.25,1,1.17,0.19,1.11,0,0,0,14.5,46.0,Winter,11,Sunday,1,0,0,22.52,9.53
H01105,Independent House,1514,5,5,3,1,1,1,9.72,9.07,24,4.89,7.8,6.93,0,0.42,0.47,0.45,0,1,0,41.2,75.9,Summer,5,Tuesday,0,0,0,25.88,18.81
H01106,Apartment,1074,4,4,3,1,0,0,3.05,5.64,24,2.56,2.35,7.51,1,0.66,0.35,0.0,0,0,1,24.2,42.3,Spring,2,Monday,0,0,0,17.77,11.16
H01107,Apartment,1223,3,5,3,2,0,0,3.21,6.28,24,6.29,4.33,10.05,1,1.29,0.28,0.81,0,0,1,27.7,47.8,Autumn,9,Monday,0,0,1,17.48,13.02
H01108,Apartment,1328,3,3,1,2,0,1,0.0,9.31,24,5.25,7.78,6.71,1,1.54,0.32,0.18,1,1,0,23.2,42.5,Autumn,7,Friday,0,0,0,23.94,10.87
H01109,Apartment,1013,3,4,3,0,1,1,1.97,4.27,24,4.52,6.94,6.57,1,1.53,0.53,0.32,0,0,0,25.0,49.6,Spring,3,Friday,0,0,0,19.89,9.72
H01110,Apartment,606,2,2,1,1,0,1,3.16,8.87,24,4.67,8.39,8.14,1,1.24,0.66,0.05,0,0,0,28.0,62.5,Autumn,10,Tuesday,0,0,0,17.36,11.21
H01111,Independent House,1674,4,1,1,0,0,0,0.0,8.68,24,2.68,1.98,6.5,0,0.94,0.34,0.74,0,1,0,13.0,61.0,Winter,1,Tuesday,0,0,0,24.01,4.65
H01112,Apartment,690,2,1,1,0,0,1,0.0,5.46,24,5.06,4.7,5.31,0,0.5,0.4,0.0,0,0,0,18.3,67.0,Autumn,8,Thursday,0,0,1,20.54,4.67
H01113,Apartment,925,3,3,3,0,0,0,8.22,9.58,24,6.7,3.06,8.52,0,2.58,0.58,0.17,0,0,0,40.7,41.3,Summer,6,Sunday,1,0,0,20.64,20.43
H01114,Independent House,1765,5,5,3,2,0,1,0.0,5.56,24,7.3,10.12,8.82,1,1.85,0.17,0.01,0,0,0,26.2,21.8,Spring,3,Sunday,1,1,1,22.79,9.1
H01115,Villa,2888,9,2,1,0,1,0,3.07,7.14,24,3.01,3.47,8.59,1,0.92,0.39,0.0,0,0,1,29.0,58.6,Spring,3,Friday,0,0,0,18.56,13.94
H01116,Villa,2470,7,5,3,2,0,1,4.64,7.67,24,5.89,8.71,11.69,1,1.25,0.0,0.31,0,0,1,35.2,23.5,Summer,6,Tuesday,0,0,0,23.81,19.06
H01117,Independent House,1465,5,4,3,1,0,0,2.81,3.19,24,2.14,5.17,7.94,0,1.23,0.51,0.37,0,0,1,24.9,49.5,Spring,2,Monday,0,0,1,17.07,12.07
H01118,Villa,3264,10,3,1,2,0,0,8.92,12.82,24,5.03,1.4,9.89,1,0.97,0.26,0.08,0,0,0,41.2,52.0,Summer,5,Sunday,1,0,0,18.91,24.6
H01119,Apartment,780,2,4,3,1,0,0,2.96,13.45,24,3.47,4.4,8.67,1,0.83,0.19,0.0,0,0,0,36.8,23.1,Summer,4,Tuesday,0,0,0,23.7,10.27
H01120,Apartment,458,2,5,3,1,1,0,4.21,9.1,24,4.8,5.0,8.64,1,1.93,0.25,0.65,0,0,0,36.9,54.9,Summer,4,Thursday,0,0,0,26.87,14.49
H01121,Apartment,916,3,4,3,0,1,1,1.89,5.9,24,3.74,8.16,6.88,1,0.94,0.57,0.27,0,0,0,17.0,24.2,Autumn,8,Friday,0,0,1,16.86,9.93
H01122,Apartment,1078,3,3,1,1,1,0,5.25,11.03,24,3.29,2.59,5.45,1,1.85,0.3,0.19,0,0,0,39.2,46.4,Summer,5,Tuesday,0,0,0,20.66,14.9
H01123,Apartment,631,1,2,1,1,0,0,0.0,4.64,24,3.88,3.66,4.91,0,2.33,0.04,0.65,0,0,1,14.5,44.9,Winter,1,Friday,0,0,0,18.18,6.69
H01124,Independent House,1728,5,2,1,1,0,0,0.0,5.39,24,3.01,2.51,6.36,0,1.27,0.22,0.61,0,1,0,19.2,74.6,Autumn,10,Friday,0,0,1,20.05,5.02
H01125,Villa,3509,10,2,1,1,0,1,0.93,9.97,24,9.71,8.33,7.11,1,1.21,0.47,1.4,0,0,0,15.3,61.6,Winter,12,Sunday,1,0,1,23.06,14.09
H01126,Apartment,674,2,4,2,1,1,0,4.34,10.48,24,3.34,5.18,9.15,1,1.81,0.24,0.17,0,0,0,40.0,67.4,Summer,5,Wednesday,0,0,1,26.56,14.89
H01127,Independent House,1557,4,1,1,0,0,1,5.4,12.84,24,4.01,7.54,6.62,0,0.37,0.09,0.38,0,0,0,38.5,46.0,Summer,6,Monday,0,0,0,23.43,14.95
H01128,Apartment,525,1,2,1,1,0,1,4.17,8.08,24,6.2,8.38,8.22,0,1.27,0.31,0.23,0,0,0,34.2,73.3,Summer,6,Saturday,1,0,0,24.25,13.27
H01129,Apartment,1030,3,3,1,2,0,0,2.19,9.21,24,4.73,3.67,6.67,0,1.64,0.45,0.67,1,0,0,31.9,57.9,Autumn,7,Thursday,0,0,0,22.15,18.06
H01130,Villa,2293,7,4,2,2,0,0,0.91,5.84,24,3.25,2.69,9.45,1,1.31,0.45,1.23,0,0,1,18.8,53.4,Winter,1,Monday,0,0,1,21.03,11.82
H01131,Apartment,773,3,5,3,1,1,0,0.0,4.48,24,4.97,5.47,9.91,1,1.13,0.14,0.3,1,0,1,24.8,52.1,Spring,2,Wednesday,0,0,0,18.9,14.53
H01132,Independent House,1071,3,2,1,1,0,1,3.59,5.96,24,5.38,5.63,6.17,1,1.86,0.27,0.9,0,0,0,12.8,62.8,Winter,11,Sunday,1,0,0,22.53,14.14
H01133,Apartment,632,1,2,1,1,0,0,6.89,8.15,24,6.86,4.55,6.41,0,1.46,0.29,0.38,1,1,1,40.0,68.4,Summer,6,Saturday,1,0,1,19.55,18.16
H01134,Villa,2892,9,4,1,2,1,0,2.65,6.58,24,4.45,4.31,9.7,0,1.79,0.41,0.82,0,0,1,23.7,81.7,Autumn,7,Monday,0,0,0,21.6,16.61
H01135,Villa,2806,8,5,3,2,0,1,1.46,7.69,24,6.69,7.87,7.69,1,1.14,0.41,0.0,0,0,0,25.1,52.2,Autumn,10,Monday,0,0,1,21.6,11.31
H01136,Independent House,1540,5,2,2,0,0,1,5.62,6.58,24,7.72,6.41,5.81,0,1.18,0.37,0.76,0,0,1,39.6,37.7,Summer,6,Tuesday,0,0,1,,15.7
H01137,Independent House,1911,5,5,3,2,0,1,0.0,4.02,24,6.53,7.89,11.07,0,1.86,0.36,0.51,0,1,0,25.2,69.8,Autumn,10,Monday,0,0,0,21.5,6.15
H01138,Apartment,915,2,4,2,2,0,0,1.88,12.77,24,2.51,5.35,11.1,1,1.57,0.31,0.0,1,0,0,38.8,68.3,Summer,4,Friday,0,1,0,20.45,17.41
H01139,Apartment,697,2,3,2,1,0,0,7.12,10.72,24,3.45,3.51,8.73,0,1.18,0.27,0.51,0,0,0,40.0,49.2,Summer,4,Friday,0,1,0,23.33,18.04
H01140,Apartment,778,2,2,1,1,0,0,5.54,8.3,24,2.78,0.0,5.47,1,1.61,0.19,0.55,1,0,0,38.4,48.1,Summer,4,Monday,0,0,1,18.2,21.51
H01141,Villa,2902,8,5,3,1,1,1,1.58,7.73,24,7.55,9.58,6.46,1,0.95,0.0,0.36,0,0,0,26.6,38.7,Autumn,7,Wednesday,0,0,1,20.03,10.52
H01142,Apartment,1239,3,3,1,1,1,1,0.46,10.32,24,7.2,7.82,6.5,0,1.3,0.36,0.28,0,0,1,23.3,38.2,Autumn,8,Sunday,1,0,0,19.8,7.64
H01143,Independent House,1252,4,3,3,0,0,0,4.64,7.74,24,3.62,3.72,9.22,1,1.25,0.4,0.31,0,0,0,38.1,71.3,Summer,4,Friday,0,0,0,16.49,15.76
H01144,Apartment,988,2,3,1,1,1,0,0.89,6.42,24,5.34,4.0,7.1,1,1.26,0.36,0.01,0,1,0,23.9,69.8,Spring,3,Sunday,1,0,1,20.86,5.41
H01145,Apartment,893,3,3,2,0,1,0,0.0,7.97,24,4.19,1.32,7.94,1,1.03,0.26,1.45,0,0,0,11.3,65.8,Winter,1,Monday,0,0,1,22.42,9.53
H01146,Apartment,829,2,3,1,1,1,0,4.79,5.38,24,4.85,4.21,6.09,1,1.78,0.25,0.08,0,0,0,30.8,50.4,Autumn,7,Monday,0,0,0,20.76,13.34
H01147,Apartment,865,3,3,2,0,1,1,0.0,3.47,24,5.69,6.01,8.08,1,0.73,0.03,1.9,1,0,1,9.9,65.0,Winter,1,Thursday,0,0,0,20.32,16.68
H01148,Apartment,396,2,3,2,1,0,0,0.0,3.83,24,2.16,2.67,7.07,1,0.99,0.27,0.03,0,1,1,20.7,51.0,Autumn,10,Wednesday,0,0,0,25.17,3.71
H01149,Apartment,1165,3,2,1,1,0,0,2.87,5.95,24,2.89,3.43,6.12,1,1.51,0.23,0.0,0,0,0,27.5,71.0,Autumn,7,Thursday,0,0,0,24.86,9.67
H01150,Independent House,1663,5,3,2,1,0,1,0.93,11.01,24,5.79,7.67,9.29,1,1.9,0.41,1.0,0,0,0,20.4,46.3,Winter,12,Wednesday,0,0,0,26.86,12.99
H01151,Independent House,1615,5,3,1,1,1,0,0.63,8.46,24,5.25,3.72,5.98,1,0.31,0.42,0.3,0,0,0,28.8,35.7,Autumn,9,Saturday,1,0,1,26.55,7.33
H01152,Independent House,1160,4,4,1,2,1,1,2.72,6.86,24,4.03,5.84,8.42,1,1.12,0.31,0.49,0,0,1,28.7,59.4,Spring,2,Monday,0,1,0,22.47,13.44
H01153,Apartment,560,1,3,1,2,0,0,2.13,8.95,24,2.43,1.35,9.15,1,1.86,0.09,0.86,0,0,0,14.7,20.5,Winter,11,Thursday,0,0,1,22.93,11.44
H01154,Independent House,954,2,5,3,1,1,1,3.28,7.88,24,7.69,5.14,11.13,1,0.86,0.32,0.3,0,0,0,25.1,53.4,Autumn,8,Sunday,1,0,0,20.11,12.83
H01155,Independent House,1451,5,2,1,1,0,0,2.29,9.33,24,3.2,1.81,7.53,1,0.96,0.43,0.59,0,0,0,29.9,41.8,Autumn,7,Thursday,0,1,0,22.24,13.17
H01156,Apartment,976,3,2,1,1,0,0,4.85,8.44,24,2.76,1.44,7.19,0,1.27,0.43,0.0,0,0,0,34.9,68.7,Summer,6,Monday,0,0,1,26.74,13.0
H01157,Apartment,851,2,3,2,1,0,1,1.33,5.14,24,5.12,6.44,9.09,1,0.71,0.4,0.0,0,0,0,24.7,71.1,Spring,3,Wednesday,0,0,1,19.44,8.3
H01158,Independent House,1384,4,3,2,1,0,1,2.88,11.26,24,4.84,6.18,7.51,0,1.16,0.43,0.0,1,0,0,35.2,48.4,Summer,4,Tuesday,0,0,1,25.24,18.54
H01159,Apartment,1036,2,3,2,0,1,1,9.77,11.26,24,4.66,7.56,6.89,1,1.08,0.0,0.36,0,1,0,40.6,59.3,Summer,5,Sunday,1,0,1,23.0,17.13
H01160,Apartment,1142,3,3,3,0,0,0,3.97,9.58,24,3.22,0.16,6.46,1,1.77,0.51,0.88,0,0,0,35.7,70.0,Summer,4,Friday,0,0,0,21.21,14.63
H01161,Independent House,1711,5,3,3,0,0,1,2.7,7.99,24,3.57,7.21,7.15,1,0.76,0.26,0.29,0,0,1,30.4,37.0,Autumn,7,Monday,0,0,0,23.13,11.63
H01162,Apartment,812,3,4,3,1,0,0,0.74,3.85,24,3.24,2.41,10.27,1,1.56,0.0,0.0,0,0,0,21.1,72.0,Autumn,8,Friday,0,0,1,19.14,8.19
H01163,Apartment,1038,3,2,2,0,0,0,5.48,8.51,24,4.87,1.59,9.15,1,1.92,0.19,0.63,1,0,0,33.3,77.8,Summer,4,Sunday,1,0,0,20.91,22.74
H01164,Apartment,799,2,2,1,1,0,1,1.93,9.22,24,6.07,5.49,5.03,0,1.1,0.45,0.0,0,0,1,23.8,54.7,Spring,3,Sunday,1,0,1,18.22,8.33
H01165,Independent House,1223,3,2,2,0,0,0,9.16,9.91,24,4.72,3.7,6.31,1,0.99,0.71,0.23,0,0,0,40.0,62.9,Summer,5,Saturday,1,0,1,16.96,21.24
H01166,Apartment,1224,4,4,2,1,1,1,1.55,4.58,24,6.83,8.94,9.42,1,0.96,0.46,0.0,0,0,1,21.3,42.7,Autumn,7,Sunday,1,0,0,23.26,9.98
H01167,Apartment,1196,4,4,2,2,0,0,0.0,6.94,24,5.63,5.74,7.91,1,1.2,0.19,1.17,0,0,0,22.3,25.4,Autumn,9,Sunday,1,0,0,21.7,9.67
H01168,Apartment,856,3,1,1,0,0,0,0.0,8.0,24,4.17,2.88,6.16,1,1.98,0.32,0.75,1,0,0,25.6,62.9,Spring,3,Sunday,1,0,1,23.98,14.95
H01169,Independent House,812,2,4,3,1,0,1,0.0,3.49,24,6.3,5.64,11.38,1,2.11,0.4,0.31,0,0,0,18.2,55.2,Autumn,8,Sunday,1,0,0,22.31,8.59
H01170,Apartment,724,2,2,1,1,0,1,0.0,2.03,24,4.36,5.79,7.12,1,1.41,0.2,0.56,0,0,0,25.9,81.1,Spring,2,Wednesday,0,0,1,24.65,6.39
H01171,Independent House,1469,5,4,1,2,1,1,6.7,12.29,24,7.96,6.03,7.98,1,1.43,0.22,0.09,0,1,0,37.8,63.2,Summer,4,Saturday,1,0,0,22.78,12.89
H01172,Independent House,1681,4,2,1,0,1,0,3.58,7.88,24,3.2,2.44,5.0,0,2.06,0.13,0.95,0,0,0,26.3,71.0,Spring,3,Monday,0,0,0,17.91,13.21
H01173,Independent House,1673,4,4,3,1,0,0,4.9,5.2,24,5.17,4.35,6.87,1,0.93,0.24,0.95,0,0,0,29.6,49.9,Autumn,9,Tuesday,0,0,0,23.73,16.34
H01174,Apartment,1145,3,3,2,1,0,0,0.0,4.65,24,5.88,2.68,5.6,1,1.21,0.69,0.71,1,0,1,22.7,58.8,Autumn,8,Saturday,1,0,1,21.15,15.69
H01175,Independent House,1774,5,2,2,0,0,0,0.0,7.92,24,3.04,1.9,7.81,0,1.36,0.45,0.45,0,0,0,9.8,52.0,Winter,12,Monday,0,0,0,18.86,7.5
H01176,Apartment,1052,4,2,1,1,0,0,3.09,4.67,24,4.54,4.31,5.92,1,1.58,0.3,0.0,0,0,0,25.2,67.7,Spring,2,Thursday,0,1,1,20.97,10.4
H01177,Apartment,758,2,4,2,1,1,0,8.66,10.13,24,4.59,2.42,8.3,1,0.82,0.44,0.0,0,1,0,,53.0,Summer,4,Sunday,1,0,0,23.87,13.35
H01178,Apartment,924,2,4,3,1,0,0,1.03,6.33,24,4.78,4.13,8.73,0,1.0,0.3,0.81,0,0,1,12.2,47.9,Winter,12,Tuesday,0,0,1,24.07,8.8
H01179,Apartment,751,3,3,1,2,0,0,4.99,10.21,24,3.38,2.43,6.93,1,1.62,0.16,0.0,0,1,0,39.1,53.1,Summer,4,Wednesday,0,0,0,21.99,10.39
H01180,Independent House,1101,3,2,2,0,0,0,0.98,5.28,24,1.69,2.53,7.88,0,1.03,0.02,0.08,0,0,0,26.6,60.0,Autumn,10,Thursday,0,0,0,23.35,6.74
H01181,Independent House,1343,4,3,1,2,0,0,2.64,7.78,24,5.62,4.13,7.34,1,1.53,0.25,0.39,1,0,0,24.6,43.9,Spring,3,Thursday,0,0,0,26.78,17.46
H01182,Apartment,1102,3,3,1,2,0,1,0.03,8.98,24,4.43,6.27,7.1,1,1.37,0.44,0.61,0,0,0,21.0,42.4,Winter,12,Friday,0,0,0,15.41,8.25
H01183,Apartment,925,3,2,2,0,0,0,0.0,2.63,24,3.49,3.45,7.51,0,1.94,0.18,1.27,0,0,0,19.2,57.0,Winter,1,Tuesday,0,1,0,20.91,8.25
H01184,Apartment,874,3,3,2,1,0,0,0.0,4.33,24,2.0,3.03,8.81,1,1.33,0.51,0.2,0,0,0,22.2,71.8,Autumn,8,Tuesday,0,0,0,19.27,7.14
H01185,Apartment,884,2,1,1,0,0,1,7.83,8.89,24,2.76,4.97,5.51,1,1.32,0.32,0.56,0,1,0,40.7,59.9,Summer,5,Tuesday,0,1,1,23.59,12.64
H01186,Independent House,1725,4,4,3,1,0,1,2.52,5.33,24,5.72,8.56,7.64,0,1.27,0.21,0.0,0,0,0,26.1,58.8,Autumn,7,Wednesday,0,0,0,24.34,8.92
H01187,Apartment,971,3,4,2,2,0,1,1.75,8.1,24,5.01,7.27,7.86,1,0.95,0.25,0.18,0,0,1,25.9,62.8,Autumn,7,Tuesday,0,0,0,20.03,8.84
H01188,Independent House,1645,4,2,2,0,0,1,2.19,10.79,24,8.57,4.56,4.48,1,0.82,0.24,0.57,0,0,0,24.1,68.8,Autumn,9,Sunday,1,0,0,23.76,10.9
H01189,Independent House,1318,3,3,1,2,0,0,1.33,8.35,24,2.77,5.87,7.45,1,1.61,0.13,0.71,0,0,0,26.3,54.8,Autumn,10,Tuesday,0,0,1,22.91,10.47
H01190,Apartment,750,2,4,3,0,1,0,8.97,6.94,24,3.66,4.9,9.43,1,1.03,0.42,0.74,0,1,1,41.5,46.8,Summer,6,Monday,0,0,0,24.11,15.46
H01191,Apartment,687,1,5,3,1,1,0,6.31,10.03,24,3.35,6.38,6.38,1,1.35,0.29,0.08,0,0,0,38.7,52.3,Summer,5,Thursday,0,0,0,23.32,14.31
H01192,Apartment,538,1,4,2,2,0,1,0.17,0.56,24,6.92,7.22,7.56,0,0.22,0.42,0.0,0,0,0,24.4,44.5,Autumn,7,Thursday,0,0,1,18.11,4.39
H01193,Apartment,1262,3,5,3,2,0,1,2.77,8.57,24,5.5,6.28,8.55,1,0.66,0.31,0.54,1,0,0,32.1,52.3,Summer,6,Tuesday,0,0,1,24.82,18.65
H01194,Apartment,905,2,3,1,2,0,1,0.0,7.89,24,7.31,7.96,8.22,1,1.61,0.35,0.76,0,0,0,16.3,66.2,Winter,1,Sunday,1,0,0,28.23,9.24
H01195,Apartment,1037,2,5,2,2,1,1,7.8,10.34,24,9.47,4.99,8.52,0,0.81,0.44,0.67,0,1,0,38.6,57.8,Summer,6,Sunday,1,0,1,20.63,14.2
H01196,Independent House,2045,5,2,1,1,0,0,7.9,7.64,24,3.13,3.27,6.05,0,1.7,0.21,0.52,0,1,0,39.0,83.2,Summer,4,Monday,0,0,0,25.21,12.78
