House_ID,Area_sqft,Number_of_Rooms,Family_Members,Adults,Children,Senior_Citizens,Work_From_Home,AC_Usage_Hours,Fan_Usage_Hours,Refrigerator_Hours,TV_Hours,Laptop_Hours,Lighting_Hours_Per_Room,Washing_Machine_Usage,Water_Motor_Hours,Microwave_Usage_Hours,Geyser_Usage_Hours,EV_Charging,Solar_Panel,Battery_Backup,Outdoor_Temperature,Humidity,Month,Is_Weekend,Is_Holiday,Peak_Hour_Usage,Electricity_Rate,Daily_Electricity_Consumption_kWh,House_Type_Independent House,House_Type_Villa,Season_Spring,Season_Summer,Season_Winter,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Total_Appliance_Hours,Power_Usage_Index,Appliance_Density,Weather_Severity_Index,Occupancy_Score,Appliance_Load_Score,Peak_Load_Interaction,Temperature_Category_Extreme,Temperature_Category_Hot,Temperature_Category_Mild,Temperature_Category_Warm,Lifestyle_Category_Small_Household,Lifestyle_Category_Standard_Household,Lifestyle_Category_WFH_Large_Family,Lifestyle_Category_WFH_Small_Household
H01061,1257,3,2,2,0,0,0,0.0,3.15,24,5.24,3.36,10.63,1,1.72,0.24,0.95,0,0,0,9.2,56.8,12,1,0,1,19.52,9.23,0,0,0,0,1,0,1,0,0,0,0,14.66,4.43985,11.66268894192522,9.639999999999999,2.4,4,0.95,0,0,0,0,1,0,0,0
H01062,1913,5,3,2,1,0,1,3.43,4.07,24,5.07,7.15,5.98,1,1.15,0.34,0.0,0,0,0,25.1,72.1,8,1,0,1,16.94,11.33,1,0,0,0,0,0,1,0,0,0,0,21.209999999999997,7.656750000000001,11.08729743857815,4.380000000000001,4.5,5,3.43,0,0,0,1,0,0,0,1
H01063,1727,4,1,1,0,0,0,0.36,7.76,24,3.1,3.15,4.69,1,1.68,0.4,0.91,0,0,0,16.9,44.9,11,0,1,0,24.04,8.42,1,0,0,0,1,0,0,0,0,1,0,17.36,5.181,10.052113491603938,4.080000000000001,1.2,7,0.0,0,0,1,0,1,0,0,0
H01064,1026,3,4,2,2,0,0,4.88,6.43,24,4.57,0.84,7.79,1,1.02,0.26,0.19,0,0,0,18.4,47.4,10,0,0,0,19.05,13.59,0,0,0,0,0,1,0,0,0,0,0,18.19,9.76665,17.729044834307995,2.780000000000001,4.0,7,0.0,0,0,1,0,0,1,0,0
H01065,563,1,3,1,1,1,0,6.18,12.09,24,3.53,3.9,6.35,1,0.79,0.44,0.0,0,0,0,42.4,64.5,6,0,0,0,25.13,16.41,0,0,0,1,0,0,0,0,1,0,0,26.93,11.88425,47.83303730017762,15.729999999999997,3.0,5,0.0,1,0,0,0,0,1,0,0
H01066,1082,4,1,1,0,0,0,0.0,4.02,24,3.82,5.5,7.36,0,1.32,0.0,0.89,0,0,0,12.8,56.4,12,0,0,0,24.74,6.9,0,0,0,0,1,0,0,0,1,0,0,15.55,3.7835,14.371534195933457,7.079999999999999,1.0,2,0.0,0,0,0,0,1,0,0,0
H01067,1464,4,4,3,1,0,0,1.24,10.38,24,8.26,5.43,9.84,1,1.18,0.18,0.99,0,0,0,13.1,49.8,1,1,1,0,24.51,10.82,1,0,0,0,1,0,0,1,0,0,0,27.66,6.8713,18.89344262295082,6.25,5.6,7,0.0,0,0,0,0,0,1,0,0
H01068,1598,5,5,3,2,0,0,5.87,8.48,24,4.24,4.01,9.17,1,1.17,0.33,0.49,0,0,0,38.8,58.4,4,0,0,1,18.84,18.01,1,0,0,1,0,0,0,0,1,0,0,24.59,12.3591,15.387984981226532,12.599999999999998,5.0,7,6.36,0,1,0,0,0,0,0,0
H01069,1744,4,3,2,0,1,0,5.34,12.7,24,4.76,4.97,8.88,0,1.64,0.23,0.18,0,1,0,40.1,65.0,4,0,0,0,23.6,10.08,1,0,0,1,0,0,0,0,0,1,0,29.819999999999997,11.6027,17.098623853211006,14.17,3.0,6,0.0,1,0,0,0,0,1,0,0
H01070,1603,5,3,3,0,0,0,0.0,4.21,24,4.06,4.1,6.89,1,1.34,0.31,0.97,0,0,1,22.6,57.1,3,0,0,1,19.9,8.3,1,0,1,0,0,0,0,0,0,0,0,14.99,4.28475,9.3512164691204,1.1300000000000012,3.0,4,0.97,0,0,1,0,0,1,0,0
H01071,1570,5,3,1,1,1,1,0.51,5.63,24,4.79,6.36,6.58,1,1.09,0.45,0.5,0,0,0,17.1,50.0,1,0,0,0,22.52,9.28,1,0,0,0,1,0,0,0,0,0,1,19.33,4.40535,12.312101910828025,3.429999999999999,3.9000000000000004,7,0.0,0,0,1,0,0,0,0,1
H01072,2565,7,5,3,2,0,0,1.87,5.89,24,3.24,1.71,7.85,1,1.0,0.24,0.98,0,0,0,12.2,39.7,11,0,0,0,24.69,13.64,0,1,0,0,1,0,0,0,0,1,0,14.930000000000001,6.67135,5.820662768031189,7.890000000000001,5.0,7,0.0,0,0,0,0,0,0,0,0
H01073,940,2,1,1,0,0,0,0.0,6.28,24,3.51,0.47,6.2,0,1.22,0.44,0.0,0,0,0,21.0,80.6,9,0,0,1,24.3,5.01,0,0,0,0,0,1,0,0,0,0,0,11.92,2.2932,12.680851063829786,3.76,1.0,1,0.0,0,0,1,0,1,0,0,0
H01074,1627,4,1,1,0,0,0,0.0,6.69,24,2.55,1.36,7.38,1,1.03,0.42,0.0,0,0,0,23.3,53.4,9,0,0,0,18.37,6.46,1,0,0,0,0,0,0,0,0,0,1,12.049999999999999,2.11485,7.406269207129686,1.2500000000000004,1.0,2,0.0,0,0,1,0,1,0,0,0
H01075,1655,5,5,3,1,1,0,0.55,6.49,24,3.28,2.18,8.16,0,2.19,0.5,0.42,1,1,1,21.4,34.9,9,0,1,1,18.87,11.18,1,0,0,0,0,0,0,0,0,1,0,15.61,4.85305,9.43202416918429,1.9300000000000013,6.0,9,0.97,0,0,1,0,0,0,0,0
H01076,1371,4,4,3,0,1,0,0.0,6.19,24,5.34,2.42,9.41,0,1.08,0.36,0.13,0,0,0,19.5,57.6,8,1,0,0,24.76,7.08,1,0,0,0,0,0,0,1,0,0,0,15.520000000000001,2.6454500000000003,11.320204230488697,2.5100000000000002,4.8,3,0.0,0,0,1,0,0,1,0,0
H01077,1155,4,3,2,1,0,0,2.44,5.18,24,3.15,5.45,8.44,0,2.4,0.57,0.0,0,0,0,23.2,64.1,3,0,0,0,22.0,11.73,1,0,1,0,0,0,0,0,1,0,0,19.189999999999998,7.1745,16.614718614718612,2.249999999999999,3.0,4,0.0,0,0,1,0,0,1,0,0
H01078,977,2,2,1,0,1,0,0.94,5.11,24,4.14,3.96,6.57,1,1.13,0.43,0.55,1,1,0,21.0,58.4,10,0,0,1,23.98,9.66,0,0,0,0,0,0,0,0,0,1,0,16.26,4.90835,16.64278403275333,1.5399999999999998,2.0,10,1.49,0,0,1,0,1,0,0,0
H01079,1445,4,5,3,2,0,1,1.89,6.44,24,5.83,9.99,9.53,1,1.17,0.14,0.49,0,0,0,22.5,43.3,7,1,0,1,19.44,11.42,1,0,0,0,0,0,0,1,0,0,0,25.95,6.5259,17.958477508650518,1.0200000000000005,7.5,7,2.38,0,0,1,0,0,0,1,0
H01080,922,3,3,1,2,0,0,7.75,8.24,24,2.11,1.94,8.24,0,0.95,0.18,0.0,1,0,0,39.1,57.1,4,0,0,0,20.42,23.87625,0,0,0,1,0,0,0,0,0,1,0,21.17,13.4989,22.960954446854668,12.680000000000001,3.0,7,0.0,0,1,0,0,0,1,0,0
H01081,883,3,3,1,2,0,0,0.0,6.36,24,3.04,2.06,8.18,1,2.07,0.29,0.13,0,0,0,20.3,43.7,7,0,0,0,25.43,6.03,0,0,0,0,0,1,0,0,0,0,0,13.950000000000001,3.0650999999999993,15.79841449603624,1.8199999999999994,3.0,4,0.0,0,0,1,0,0,1,0,0
H01082,724,2,1,1,0,0,0,5.47,10.66,24,4.25,3.17,6.19,0,1.84,0.01,0.66,0,0,0,35.4,81.4,6,0,0,0,25.59,15.78,0,0,0,1,0,0,0,0,1,0,0,26.06,12.331700000000003,35.994475138121544,12.52,1.0,6,0.0,0,1,0,0,1,0,0,0
H01083,654,1,3,1,2,0,0,8.06,12.07,24,7.64,4.32,9.07,1,0.68,0.36,0.0,0,0,0,39.0,73.9,6,1,0,0,18.32,20.55,0,0,0,1,0,0,0,1,0,0,0,33.13,14.96045,50.657492354740064,14.29,3.5999999999999996,5,0.0,0,1,0,0,0,1,0,0
H01084,627,1,3,2,1,0,0,3.24,3.94,24,2.28,4.18,6.39,1,0.78,0.04,0.45,0,1,0,29.0,44.6,3,0,0,0,27.29,6.08,0,0,1,0,0,0,0,0,0,0,0,14.909999999999997,7.1673,23.779904306220093,5.4399999999999995,3.0,7,0.0,0,0,0,1,0,1,0,0
H01085,922,2,5,3,2,0,0,1.16,4.57,24,6.15,4.28,8.75,1,1.99,0.12,0.77,0,0,0,15.3,36.7,11,0,0,0,26.9,10.92,0,0,0,0,1,0,0,0,0,1,0,19.04,6.13105,20.650759219088936,6.02,5.0,7,0.0,0,0,1,0,0,0,0,0
H01086,1445,4,1,1,0,0,0,1.26,7.98,24,0.95,3.31,3.93,0,0.72,0.27,0.58,1,0,1,24.5,59.8,7,0,0,0,16.14,14.76,1,0,0,0,0,0,0,0,0,1,0,15.07,4.8061,10.429065743944637,2.7299999999999995,1.0,9,0.0,0,0,1,0,1,0,0,0
H01087,723,2,3,3,0,0,1,3.42,6.34,24,5.18,8.31,6.38,1,0.86,0.29,0.52,0,0,0,34.9,49.0,6,0,0,1,19.65,11.77,0,0,0,1,0,0,0,0,0,0,1,24.919999999999998,8.6551,34.46749654218534,9.129999999999997,3.9000000000000004,7,3.94,0,1,0,0,0,0,0,1
H01088,832,3,4,1,2,1,0,5.5,8.64,24,5.17,3.73,6.43,1,1.16,0.19,0.43,0,1,0,38.8,42.0,5,0,0,0,22.63,9.99,0,0,0,1,0,0,0,0,0,0,0,24.820000000000004,11.596799999999998,29.831730769230774,12.559999999999999,4.0,7,0.0,0,1,0,0,0,1,0,0
H01089,703,2,2,2,0,0,1,1.11,7.15,24,3.79,4.26,5.48,1,1.07,0.15,0.5,0,0,0,20.0,48.5,9,1,0,0,20.19,8.38,0,0,0,0,0,0,1,0,0,0,0,18.03,4.818350000000001,25.647226173541963,1.5499999999999998,3.0,7,0.0,0,0,1,0,0,0,0,1
H01090,653,1,3,1,2,0,1,8.07,8.92,24,7.3,6.24,9.58,1,0.76,0.41,0.38,0,1,1,38.9,56.7,6,1,0,1,21.4,11.9,0,0,0,1,0,0,0,1,0,0,0,32.080000000000005,15.7004,49.12710566615621,12.499999999999998,4.5,7,8.450000000000001,0,1,0,0,0,0,0,1
H01091,757,2,5,3,2,0,0,0.93,1.95,24,5.34,4.23,9.24,0,1.38,0.58,0.36,0,0,0,21.4,57.4,3,0,0,0,19.23,8.14,0,0,1,0,0,0,0,0,1,0,0,14.769999999999998,4.780049999999999,19.511228533685596,1.1600000000000008,5.0,6,0.0,0,0,1,0,0,0,0,0
H01092,731,3,4,2,2,0,1,9.83,10.28,24,7.02,10.73125,7.99,0,1.33,0.13,0.72,0,0,0,39.4,47.9,4,1,0,1,18.23,20.82,0,0,0,1,0,0,1,0,0,0,0,40.04125,19.455375000000004,54.77599179206566,12.389999999999999,6.0,6,10.55,0,1,0,0,0,0,1,0
H01093,542,1,5,2,2,1,0,6.44,7.48,24,7.24,3.36,9.44,1,2.48,0.26,0.0,0,1,1,37.2,53.5,6,1,0,0,22.41,12.15,0,0,0,1,0,0,1,0,0,0,0,27.260000000000005,13.318599999999998,50.29520295202953,10.99,6.0,5,0.0,0,1,0,0,0,0,0,0
H01094,856,3,3,2,1,0,0,0.0,6.18,24,5.51,4.25,7.23,1,0.17,0.32,1.0,0,0,0,19.8,52.4,1,0,0,1,19.98,7.48,0,0,0,0,1,0,0,0,0,1,0,17.43,3.7809999999999997,20.36214953271028,1.7799999999999994,3.0,4,1.0,0,0,1,0,0,1,0,0
H01095,847,2,3,2,0,1,0,0.97,8.59,24,4.85,3.35,7.36,1,2.13,0.39,0.12,0,0,0,23.9,48.4,3,0,0,1,26.16,7.93,0,0,1,0,0,0,0,0,0,0,0,20.400000000000002,5.09075,24.085005903187724,1.489999999999999,3.0,7,1.0899999999999999,0,0,1,0,0,1,0,0
H01096,836,2,2,1,0,1,1,2.83,11.13,24,3.16,6.46,3.8,0,0.25,0.37,1.11,0,0,0,33.6,54.1,5,0,0,0,20.52,11.6,0,0,0,1,0,1,0,0,0,0,0,25.310000000000002,8.63485,30.27511961722488,8.530000000000001,2.6,6,0.0,0,1,0,0,0,0,0,1
H01097,850,3,2,1,1,0,1,6.32,10.99,24,3.09,4.12,7.55,0,1.45,0.52,0.11,0,0,0,39.1,54.8,6,0,0,1,24.08,15.69,0,0,0,1,0,0,0,0,0,0,0,26.6,12.79195,31.294117647058826,12.450000000000001,2.6,6,6.430000000000001,0,1,0,0,0,0,0,1
H01098,1161,4,3,2,1,0,1,0.02,5.78,24,4.02,7.03,9.88,1,1.17,0.57,1.06,0,0,0,13.3,55.8,11,0,0,0,29.49,10.22,1,0,0,0,1,1,0,0,0,0,0,19.650000000000002,4.9688,16.925064599483207,6.669999999999999,3.9000000000000004,7,0.0,0,0,0,0,0,0,0,1
H01099,961,3,3,3,0,0,1,1.49,6.22,24,6.07,8.41,7.67,0,0.61,0.57,0.79,0,0,0,11.5,80.3,12,0,0,0,19.58,10.89,0,0,0,0,1,0,0,0,1,0,0,24.16,6.5346,25.140478668054108,10.379999999999999,3.9000000000000004,6,0.0,0,0,0,0,0,0,0,1
H01100,1066,4,4,3,1,0,0,2.24,3.46,24,4.24,4.35,8.38,1,0.0,0.56,0.0,0,0,0,23.5,74.7,8,0,0,1,16.78,9.04,0,0,0,0,0,0,0,0,0,0,1,14.850000000000001,4.976500000000001,13.930581613508444,3.5200000000000005,4.0,5,2.24,0,0,1,0,0,1,0,0
H01101,986,3,6,3,2,1,0,3.05,6.26,24,8.78,3.52,10.07,0,2.4,0.17,0.77,0,1,0,26.5,54.2,8,1,0,0,19.1,11.55,0,0,0,0,0,0,0,1,0,0,0,24.949999999999996,9.677699999999998,25.30425963488843,3.5700000000000003,7.199999999999999,6,0.0,0,0,0,1,0,0,0,0
H01102,1140,4,3,2,0,1,0,6.11,12.07,24,5.37,3.44,8.02,1,0.75,0.49,1.14,0,0,1,40.3,42.8,6,0,0,0,21.34,19.61,0,0,0,1,0,0,0,0,0,0,1,29.37,14.244150000000001,25.763157894736842,13.529999999999998,3.0,7,0.0,1,0,0,0,0,1,0,0
H01103,1545,5,5,2,2,1,0,4.03,9.22,24,3.94,1.92,9.76,1,0.68,0.4,0.16,0,0,0,28.9,44.9,8,0,0,0,22.35,14.49,1,0,0,0,0,0,0,0,0,0,1,20.349999999999998,8.5557,13.171521035598705,5.339999999999998,5.0,7,0.0,0,0,0,1,0,0,0,0
H01104,1055,3,4,3,1,0,0,0.0,3.71,24,4.05,5.14,7.25,1,1.17,0.19,1.11,0,0,0,14.5,46.0,11,1,0,0,22.52,9.53,0,0,0,0,1,0,0,1,0,0,0,15.369999999999997,4.31715,14.568720379146917,5.65,4.8,4,0.0,0,0,0,0,0,1,0,0
H01105,1514,5,5,3,1,1,1,9.72,9.07,24,4.89,7.8,6.93,0,0.42,0.47,0.45,0,1,0,41.2,75.9,5,0,0,0,25.88,18.81,1,0,0,1,0,0,0,0,0,1,0,32.82000000000001,17.996250000000003,21.677675033025103,16.03,6.5,6,0.0,1,0,0,0,0,0,1,0
H01106,1074,4,4,3,1,0,0,3.05,5.64,24,2.56,2.35,7.51,1,0.66,0.35,0.0,0,0,1,24.2,42.3,2,0,0,0,17.77,11.16,0,0,1,0,0,1,0,0,0,0,0,14.61,6.31,13.603351955307263,2.3099999999999996,4.0,5,0.0,0,0,1,0,0,1,0,0
H01107,1223,3,5,3,2,0,0,3.21,6.28,24,6.29,4.33,10.05,1,1.29,0.28,0.81,0,0,1,27.7,47.8,9,0,0,1,17.48,13.02,0,0,0,0,0,1,0,0,0,0,0,22.49,9.0983,18.3892068683565,4.21,5.0,7,4.02,0,0,0,1,0,0,0,0
H01108,1328,3,3,1,2,0,1,0.0,9.31,24,5.25,7.78,6.71,1,1.54,0.32,0.18,1,1,0,23.2,42.5,7,0,0,0,23.94,10.87,0,0,0,0,0,0,0,0,0,0,0,24.38,3.5890500000000003,18.35843373493976,1.5899999999999994,3.9000000000000004,7,0.0,0,0,1,0,0,0,0,1
H01109,1013,3,4,3,0,1,1,1.97,4.27,24,4.52,6.94,6.57,1,1.53,0.53,0.32,0,0,0,25.0,49.6,3,0,0,0,19.89,9.72,0,0,1,0,0,0,0,0,0,0,0,20.080000000000002,6.56715,19.822309970384996,2.1399999999999997,5.2,7,0.0,0,0,0,1,0,0,1,0
H01110,606,2,2,1,1,0,1,3.16,8.87,24,4.67,8.39,8.14,1,1.24,0.66,0.05,0,0,0,28.0,62.5,10,0,0,0,17.36,11.21,0,0,0,0,0,0,0,0,0,1,0,27.04,8.19765,44.620462046204615,5.449999999999999,2.6,7,0.0,0,0,0,1,0,0,0,1
H01111,1674,4,1,1,0,0,0,0.0,8.68,24,2.68,1.98,6.5,0,0.94,0.34,0.74,0,1,0,13.0,61.0,1,0,0,0,24.01,4.65,1,0,0,0,1,0,0,0,0,1,0,15.36,3.6308,9.175627240143369,7.4,1.0,3,0.0,0,0,0,0,1,0,0,0
H01112,690,2,1,1,0,0,1,0.0,5.46,24,5.06,4.7,5.31,0,0.5,0.4,0.0,0,0,0,18.3,67.0,8,0,0,1,20.54,4.67,0,0,0,0,0,0,0,0,1,0,0,16.119999999999997,2.0525,23.362318840579707,4.289999999999999,1.3,1,0.0,0,0,1,0,0,0,0,1
H01113,925,3,3,3,0,0,0,8.22,9.58,24,6.7,3.06,8.52,0,2.58,0.58,0.17,0,0,0,40.7,41.3,6,1,0,0,20.64,20.43,0,0,0,1,0,0,0,1,0,0,0,30.89,16.873100000000004,33.394594594594594,13.960000000000003,3.5999999999999996,6,0.0,1,0,0,0,0,1,0,0
H01114,1765,5,5,3,2,0,1,0.0,5.56,24,7.3,10.12,8.82,1,1.85,0.17,0.01,0,0,0,26.2,21.8,3,1,1,1,22.79,9.1,1,0,1,0,0,0,0,1,0,0,0,25.01,3.3657000000000004,14.169971671388103,5.76,8.5,4,0.01,0,0,0,1,0,0,1,0
H01115,2565,7,2,1,0,1,0,3.07,7.14,24,3.01,3.47,8.59,1,0.92,0.39,0.0,0,0,1,29.0,58.6,3,0,0,0,18.56,13.94,0,1,1,0,0,0,0,0,0,0,0,18.0,6.8077,7.017543859649123,5.76,2.0,5,0.0,0,0,0,1,1,0,0,0
H01116,2470,7,5,3,2,0,1,4.64,7.67,24,5.89,8.71,11.69,1,1.25,0.0,0.31,0,0,1,35.2,23.5,6,0,0,0,23.81,19.06,0,1,0,1,0,0,0,0,0,1,0,28.47,10.204349999999998,11.526315789473683,11.890000000000002,6.5,6,0.0,0,1,0,0,0,0,1,0
H01117,1465,5,4,3,1,0,0,2.81,3.19,24,2.14,5.17,7.94,0,1.23,0.51,0.37,0,0,1,24.9,49.5,2,0,0,1,17.07,12.07,1,0,1,0,0,1,0,0,0,0,0,15.42,7.252950000000001,10.525597269624575,2.0799999999999987,4.0,6,3.18,0,0,1,0,0,1,0,0
H01118,2565,7,3,1,2,0,0,8.92,12.82,24,5.03,1.4,9.89,1,0.97,0.26,0.08,0,0,0,41.2,52.0,5,1,0,0,18.91,23.87625,0,1,0,1,0,0,0,1,0,0,0,29.48,16.127999999999997,11.49317738791423,13.64,3.5999999999999996,7,0.0,1,0,0,0,0,1,0,0
H01119,780,2,4,3,1,0,0,2.96,13.45,24,3.47,4.4,8.67,1,0.83,0.19,0.0,0,0,0,36.8,23.1,4,0,0,0,23.7,10.27,0,0,0,1,0,0,0,0,0,1,0,25.3,6.91025,32.43589743589744,13.049999999999997,4.0,5,0.0,0,1,0,0,0,1,0,0
H01120,458,2,5,3,1,1,0,4.21,9.1,24,4.8,5.0,8.64,1,1.93,0.25,0.65,0,0,0,36.9,54.9,4,0,0,0,26.87,14.49,0,0,0,1,0,0,0,0,1,0,0,25.939999999999998,10.825000000000001,56.637554585152834,10.919999999999998,5.0,7,0.0,0,1,0,0,0,0,0,0
H01121,916,3,4,3,0,1,1,1.89,5.9,24,3.74,8.16,6.88,1,0.94,0.57,0.27,0,0,0,17.0,24.2,8,0,0,1,16.86,9.93,0,0,0,0,0,0,0,0,0,0,0,21.470000000000002,6.0701,23.438864628820966,6.08,5.2,7,2.16,0,0,1,0,0,0,1,0
H01122,1078,3,3,1,1,1,0,5.25,11.03,24,3.29,2.59,5.45,1,1.85,0.3,0.19,0,0,0,39.2,46.4,5,0,0,0,20.66,14.9,0,0,0,1,0,0,0,0,0,1,0,24.500000000000004,11.31415,22.72727272727273,12.4,3.0,7,0.0,0,1,0,0,0,1,0,0
H01123,631,1,2,1,1,0,0,0.0,4.64,24,3.88,3.66,4.91,0,2.33,0.04,0.65,0,0,1,14.5,44.9,1,0,0,0,18.18,6.69,0,0,0,0,1,0,0,0,0,0,0,15.2,4.0511,24.08874801901743,5.76,2.0,3,0.0,0,0,0,0,1,0,0,0
H01124,1728,5,2,1,1,0,0,0.0,5.39,24,3.01,2.51,6.36,0,1.27,0.22,0.61,0,1,0,19.2,74.6,10,0,0,1,20.05,5.02,1,0,0,0,0,0,0,0,0,0,0,13.009999999999998,3.29235,7.528935185185183,4.42,2.0,3,0.61,0,0,1,0,1,0,0,0
H01125,2565,7,2,1,1,0,1,0.93,9.97,24,9.235,8.33,7.11,1,1.21,0.47,1.4,0,0,0,15.3,61.6,12,1,0,1,23.06,14.09,0,1,0,0,1,0,0,1,0,0,0,31.544999999999995,7.83755,12.298245614035086,5.85,3.0,7,2.33,0,0,1,0,0,0,0,1
H01126,674,2,4,2,1,1,0,4.34,10.48,24,3.34,5.18,9.15,1,1.81,0.24,0.17,0,0,0,40.0,67.4,5,0,0,1,26.56,14.89,0,0,0,1,0,0,0,0,0,0,1,25.56,9.9263,37.92284866468842,14.34,4.0,7,4.51,1,0,0,0,0,1,0,0
H01127,1557,4,1,1,0,0,1,5.4,12.84,24,4.01,7.54,6.62,0,0.37,0.09,0.38,0,0,0,38.5,46.0,6,0,0,0,23.43,14.95,1,0,0,1,0,1,0,0,0,0,0,30.63,11.061900000000001,19.672447013487474,11.95,1.3,6,0.0,0,1,0,0,0,0,0,1
H01128,525,1,2,1,1,0,1,4.17,8.08,24,6.2,8.38,8.22,0,1.27,0.31,0.23,0,0,0,34.2,73.3,6,1,0,0,24.25,13.27,0,0,0,1,0,0,1,0,0,0,0,28.639999999999997,9.7683,54.55238095238095,10.870000000000001,3.0,6,0.0,0,1,0,0,0,0,0,1
H01129,1030,3,3,1,2,0,0,2.19,9.21,24,4.73,3.67,6.67,0,1.64,0.45,0.67,1,0,0,31.9,57.9,7,0,0,0,22.15,18.06,0,0,0,0,0,0,0,0,1,0,0,22.560000000000006,7.778950000000001,21.902912621359228,7.719999999999999,3.0,9,0.0,0,0,0,1,0,1,0,0
H01130,2293,7,4,2,2,0,0,0.91,5.84,24,3.25,2.69,9.45,1,1.31,0.45,1.23,0,0,1,18.8,53.4,1,0,0,1,21.03,11.82,0,1,0,0,1,1,0,0,0,0,0,15.68,6.2719000000000005,6.838203227213258,2.579999999999999,4.0,7,2.14,0,0,1,0,0,1,0,0
H01131,773,3,5,3,1,1,0,0.0,4.48,24,4.97,5.47,9.91,1,1.13,0.14,0.3,1,0,1,24.8,52.1,2,0,0,0,18.9,14.53,0,0,1,0,0,0,0,0,0,0,1,16.49,2.7767000000000004,21.33247089262613,2.1700000000000004,5.0,7,0.0,0,0,1,0,0,0,0,0
H01132,1071,3,2,1,1,0,1,3.59,5.96,24,5.38,5.63,6.17,1,1.86,0.27,0.9,0,0,0,12.8,62.8,11,1,0,0,22.53,14.14,1,0,0,0,1,0,0,1,0,0,0,23.589999999999996,10.2268,22.02614379084967,7.719999999999999,3.0,7,0.0,0,0,0,0,0,0,0,1
H01133,632,1,2,1,1,0,0,6.89,8.15,24,6.86,4.55,6.41,0,1.46,0.29,0.38,1,1,1,40.0,68.4,6,1,0,1,19.55,18.16,0,0,0,1,0,0,1,0,0,0,0,28.58,14.10825,45.22151898734177,14.440000000000001,2.4,9,7.27,1,0,0,0,1,0,0,0
H01134,2565,7,4,1,2,1,0,2.65,6.58,24,4.45,4.31,9.7,0,1.79,0.41,0.82,0,0,1,23.7,81.7,7,0,0,0,21.6,16.61,0,1,0,0,0,1,0,0,0,0,0,21.009999999999998,8.646600000000001,8.191033138401558,4.359999999999999,4.0,6,0.0,0,0,1,0,0,1,0,0
H01135,2565,7,5,3,2,0,1,1.46,7.69,24,6.69,7.87,7.69,1,1.14,0.41,0.0,0,0,0,25.1,52.2,10,0,0,1,21.6,11.31,0,1,0,0,0,1,0,0,0,0,0,25.26,5.25495,9.847953216374268,2.390000000000001,6.5,5,1.46,0,0,0,1,0,0,1,0
H01136,1540,5,2,2,0,0,1,5.62,6.58,24,7.72,6.41,5.81,0,1.18,0.37,0.76,0,0,1,39.6,37.7,6,0,0,1,21.81,15.7,1,0,0,1,0,0,0,0,0,1,0,28.64,12.9291,18.5974025974026,13.55,2.6,6,6.38,0,1,0,0,0,0,0,1
H01137,1911,5,5,3,2,0,1,0.0,4.02,24,6.53,7.89,11.07,0,1.86,0.36,0.51,0,1,0,25.2,69.8,10,0,0,0,21.5,6.15,1,0,0,0,0,1,0,0,0,0,0,21.17,4.2749,11.077969649398222,4.219999999999999,6.5,3,0.0,0,0,0,1,0,0,1,0
H01138,915,2,4,2,2,0,0,1.88,12.77,24,2.51,5.35,11.1,1,1.57,0.31,0.0,1,0,0,38.8,68.3,4,0,1,0,20.45,17.41,0,0,0,1,0,0,0,0,0,0,0,24.389999999999997,5.899249999999999,26.655737704918028,13.589999999999998,4.8,8,0.0,0,1,0,0,0,1,0,0
H01139,697,2,3,2,1,0,0,7.12,10.72,24,3.45,3.51,8.73,0,1.18,0.27,0.51,0,0,0,40.0,49.2,4,0,1,0,23.33,18.04,0,0,0,1,0,0,0,0,0,0,0,26.759999999999998,14.2686,38.39311334289813,12.68,3.5999999999999996,6,0.0,1,0,0,0,0,1,0,0
H01140,778,2,2,1,1,0,0,5.54,8.3,24,2.78,0.0,5.47,1,1.61,0.19,0.55,1,0,0,38.4,48.1,4,0,0,1,18.2,21.51,0,0,0,1,0,1,0,0,0,0,0,18.970000000000002,11.746,24.383033419023143,11.669999999999998,2.0,10,6.09,0,1,0,0,1,0,0,0
H01141,2565,7,5,3,1,1,1,1.58,7.73,24,7.55,9.58,6.46,1,0.95,0.0,0.36,0,0,0,26.6,38.7,7,0,0,1,20.03,10.52,0,1,0,0,0,0,0,0,0,0,1,27.749999999999996,5.712049999999999,10.818713450292396,4.3500000000000005,6.5,6,1.94,0,0,0,1,0,0,1,0
H01142,1239,3,3,1,1,1,1,0.46,10.32,24,7.2,7.82,6.5,0,1.3,0.36,0.28,0,0,1,23.3,38.2,8,1,0,0,19.8,7.64,0,0,0,0,0,0,0,1,0,0,0,27.740000000000002,4.6202000000000005,22.38902340597256,2.0900000000000003,4.5,6,0.0,0,0,1,0,0,0,0,1
H01143,1252,4,3,3,0,0,0,4.64,7.74,24,3.62,3.72,9.22,1,1.25,0.4,0.31,0,0,0,38.1,71.3,4,0,0,0,16.49,15.76,1,0,0,1,0,0,0,0,0,0,0,21.679999999999996,10.163199999999998,17.316293929712458,13.399999999999999,3.0,7,0.0,0,1,0,0,0,1,0,0
